query,doc_id,relevant
17,37965_1_18,1
17,51366_0_19,1
17,277458_0_111,0
17,146951_0_1,0
17,277275_0_0,0
17,44094_0_46,0
17,114303_3_10,1
17,377230_0_25,0
17,471221_0_10,0
17,383419_0_28,0
17,527920_0_13,0
17,550329_0_58,0
17,475792_6_25,1
17,123476_0_12,0
17,383419_0_26,0
17,422703_0_27,0
17,156674_0_2,0
17,519713_0_6,1
17,313185_0_73,1
17,351878_0_14,0
17,360766_0_2,0
17,123257_0_3,1
17,3755_0_26,1
17,240991_0_4,1
17,509064_1_7,0
17,98740_0_43,0
17,21967_0_0,0
17,399554_0_3,1
17,166447_0_0,0
17,116070_0_8,1
17,316174_0_10,1
17,362175_1_48,1
17,388789_7_7,0
17,173668_0_44,1
17,239483_0_13,0
17,494393_0_29,0
17,344320_0_17,1
17,307381_9_0,0
17,243852_7_30,1
17,817_0_10,0
17,98044_0_10,0
17,508204_0_7,0
17,355343_1_23,0
17,165563_4_23,0
17,19762_0_3,0
17,158592_0_2,1
17,383419_0_21,0
17,406668_0_1,0
17,131950_3_3,0
17,245784_0_3,1
17,219868_0_53,0
17,350925_0_3,0
17,187358_8_12,1
17,426649_0_59,0
17,286416_0_0,1
17,171779_0_11,0
17,160260_0_14,1
17,156498_4_5,0
17,81582_0_15,0
17,330747_0_74,1
17,250512_0_33,1
17,18756_0_32,0
17,156045_2_1,0
17,494590_0_7,0
17,395757_3_38,1
17,457238_0_8,1
17,183649_1_4,0
17,112582_0_0,1
17,102919_16_19,0
17,402471_0_13,0
17,98156_0_60,0
17,375568_0_1,0
17,289608_0_8,0
17,74258_2_0,0
17,339400_0_23,1
17,278756_0_37,0
17,30396_0_33,0
17,90502_0_18,1
17,278712_3_18,1
17,98041_0_20,0
17,98720_0_1,0
17,465417_1_5,1
17,317595_5_0,0
17,264345_0_36,1
17,328478_1_1,0
17,463011_0_11,1
17,275149_0_2,0
17,2025_0_2,0
17,97907_0_44,1
17,287664_0_1,0
17,211307_12_0,0
17,318783_0_7,1
17,41591_0_7,0
17,488327_0_0,0
17,513714_0_12,1
17,209896_0_3,0
17,37326_3_8,1
17,411482_0_19,0
17,547686_0_24,0
17,194738_24_26,1
17,97155_1_1,0
17,147596_0_22,1
17,143035_3_1,0
17,379128_5_19,0
17,552187_1_5,1
17,287419_0_55,0
17,211758_0_10,0
17,251507_0_25,0
17,434156_0_2,1
17,111921_0_3,0
17,159766_0_37,1
17,281955_0_8,1
17,514606_0_10,1
17,379087_0_2,0
17,442149_0_21,1
17,98351_5_158,0
17,161785_9_1,0
17,494413_0_41,0
17,93444_2_1,1
17,509334_0_10,0
17,263265_5_12,0
17,289308_0_76,1
17,146703_1_66,0
17,250629_0_32,1
17,441745_2_4,0
17,391409_0_6,0
17,98878_0_29,0
17,405017_1_10,1
17,513763_0_1,0
17,365959_2_5,1
17,98892_0_71,0
17,411597_0_23,1
17,61812_0_43,1
17,301531_0_15,0
17,496906_0_3,1
17,539622_3_15,1
17,513082_0_7,0
17,303097_1_24,1
17,90527_1_4,0
17,137277_0_10,1
17,80073_0_39,1
17,345561_0_0,0
17,198706_12_13,0
17,223046_0_40,0
17,486586_0_2,1
17,63386_0_15,1
17,445437_0_21,1
17,501069_0_26,1
17,98004_0_6,0
17,103485_1_6,1
17,74258_2_11,0
17,98717_0_187,0
17,395679_0_14,1
17,398708_0_22,1
17,431821_0_63,0
17,506918_0_30,0
17,544350_0_32,1
17,126438_0_41,0
17,13385_0_14,0
17,44129_2_1,0
17,63657_0_11,1
17,219272_0_60,0
17,328577_0_9,0
17,362340_3_6,0
17,120760_5_54,1
17,377565_2_16,1
17,47791_0_5,1
17,124883_0_10,1
17,146033_3_5,0
17,272951_0_33,1
17,262306_1_44,0
17,369946_7_19,1
17,498046_0_7,1
17,198469_0_26,1
17,536544_0_14,0
17,523701_1_11,1
17,57920_1_2,0
17,416289_3_21,0
17,324848_0_7,0
17,538061_0_7,0
17,308913_0_13,0
17,431268_0_4,0
17,310336_0_42,0
17,512331_0_47,0
17,143624_0_6,0
17,529908_2_32,1
17,100965_0_1,0
17,266800_0_10,0
17,98725_1_5,0
17,249601_0_38,1
17,383419_0_29,0
17,414680_0_0,0
17,511499_0_7,0
17,383198_0_3,1
17,302926_4_7,1
17,157543_1_15,0
17,544372_0_52,1
17,532575_0_0,1
17,158153_0_3,0
17,201433_0_21,1
17,392273_2_13,1
17,98847_0_4,0
17,345580_0_18,0
17,200504_2_1,0
17,336179_0_13,0
17,85011_0_6,1
17,450313_0_6,0
17,98429_0_154,0
17,432277_0_87,0
17,232404_21_0,0
17,419285_0_15,1
17,116812_1_1,1
17,279012_0_19,1
17,241707_1_7,1
17,86267_0_53,1
17,104914_0_1,0
17,30788_0_2,0
17,392273_1_13,0
17,517253_0_20,1
17,518630_0_48,0
17,461247_1_5,0
17,424974_32_17,0
17,265759_0_16,0
17,332181_0_1,0
17,384187_0_5,0
17,80913_0_12,1
17,355300_0_3,0
17,544350_1_32,1
17,98920_1_12,0
17,433212_0_17,0
17,94367_0_31,1
17,15727_0_16,0
17,181358_0_55,1
17,82812_0_13,1
17,98678_0_5,0
17,407151_0_35,0
17,352746_0_38,1
17,273100_0_28,0
17,499232_0_10,0
17,142806_0_34,0
17,216295_0_20,1
17,546316_0_4,0
17,206149_0_27,1
17,190804_2_9,1
17,457465_0_1,1
17,144472_0_7,1
17,483146_0_4,1
17,457565_0_14,0
17,260797_0_3,0
17,507980_0_107,0
17,498439_0_3,1
17,360073_0_18,0
17,385412_0_1,1
17,402660_3_1,0
17,260374_0_2,0
17,349480_1_4,0
17,188683_0_60,1
17,150824_0_7,0
17,189040_1_0,0
17,60674_0_10,1
17,255827_0_42,0
17,98602_1_3,0
17,383820_0_12,1
17,118040_0_0,1
17,320069_0_22,1
17,208262_0_12,0
17,270451_0_1,0
17,246133_0_7,1
17,199720_0_49,1
17,372251_0_4,0
17,36813_2_28,0
17,307165_0_33,1
17,501179_0_35,0
17,383419_0_12,0
17,251931_0_4,0
17,102326_2_9,1
17,524641_0_45,1
17,267101_7_2,0
17,128627_1_77,0
17,157218_4_3,1
17,387085_0_2,0
17,134005_0_1,0
17,296108_0_21,0
17,269736_0_14,0
17,470596_0_2,1
17,489113_0_43,1
17,249338_0_7,1
18,318280_1_14,1
18,282314_7_8,0
18,80487_0_17,0
18,510328_0_149,1
18,136639_0_15,0
18,75040_4_4,1
18,539740_0_7,1
18,517936_0_26,0
18,374983_0_1,0
18,268594_0_14,0
18,419586_1_20,0
18,98944_0_20,1
18,98058_1_0,0
18,37933_1_17,0
18,216739_10_5,0
18,464968_0_14,1
18,45123_0_8,0
18,31418_0_5,1
18,160678_0_14,1
18,492215_0_9,0
18,289411_1_33,1
18,513811_0_9,1
18,441129_0_0,1
18,312298_4_41,0
18,188487_21_2,1
18,98944_0_18,1
18,11967_8_8,1
18,17206_0_7,1
18,29157_0_20,0
18,98886_0_30,0
18,422805_0_8,0
18,320017_0_15,1
18,533740_0_6,0
18,81380_0_0,0
18,303606_16_3,0
18,48799_3_23,0
18,98699_1_16,0
18,528079_0_13,1
18,435185_3_25,1
18,269703_2_1,0
18,98741_1_24,0
18,15363_2_10,0
18,155507_0_14,0
18,390121_1_39,0
18,160033_2_15,1
18,240410_0_39,1
18,441992_1_32,1
18,338272_0_0,0
18,119986_0_32,0
18,26999_0_1,0
18,337481_0_20,1
18,9395_1_19,0
18,112050_0_10,1
18,315978_0_9,1
18,207966_0_20,1
18,290691_0_20,0
18,116770_0_3,1
18,90816_0_7,0
18,459246_0_2,1
18,545658_0_23,0
18,386599_0_10,1
18,105363_0_15,1
18,471661_0_30,1
18,520809_0_4,1
18,68292_0_6,1
18,179641_5_13,1
18,108108_0_25,0
18,56194_0_0,0
18,99306_27_5,0
18,364560_1_24,0
18,194403_0_59,0
18,15026_0_5,1
18,542028_3_16,1
18,84389_0_29,1
18,106548_0_5,1
18,42881_0_8,1
18,415096_0_1,1
18,222904_0_19,1
18,98944_0_22,1
18,165261_1_14,1
18,98571_1_1,0
18,253673_3_7,1
18,397062_1_10,1
18,98476_0_10,1
18,257330_0_9,1
18,33067_0_17,1
18,440746_1_4,1
18,50516_0_25,0
18,480490_0_19,0
18,18803_0_19,0
18,270425_0_21,0
18,358573_0_3,0
18,332277_0_3,0
18,90241_0_24,1
18,419129_0_6,0
18,316716_0_12,1
18,371854_0_13,1
18,362374_0_1,1
18,91838_0_14,1
18,77751_0_10,1
18,174069_0_8,1
18,17795_0_10,1
18,97153_2_7,0
18,16819_0_3,1
18,33039_0_71,1
18,103031_1_20,1
18,162488_0_2,1
18,98488_0_29,1
18,506663_1_13,1
18,522995_4_47,0
18,488022_0_12,1
18,354613_0_15,1
18,219413_1_6,0
18,253745_0_23,1
18,405823_0_12,0
18,157509_0_1,0
18,68342_0_0,0
18,191100_0_0,0
18,149656_0_3,1
18,194884_1_15,0
18,249478_69_5,0
18,137089_1_4,0
18,443577_0_22,0
18,481667_0_7,0
18,65192_0_5,0
18,460043_0_15,0
18,272276_1_27,1
18,162554_0_27,0
18,41303_4_4,0
18,197961_0_2,0
18,290517_1_26,0
18,279540_1_8,1
18,375255_2_17,0
18,431789_0_0,0
18,16428_0_8,0
18,493028_3_12,1
18,407832_0_2,1
18,183752_0_13,1
18,356796_0_26,0
18,107558_5_3,0
18,159654_0_7,0
18,440842_0_6,0
18,15363_2_8,0
18,9427_0_8,0
18,130634_0_9,0
18,18893_6_8,0
18,264734_0_9,1
18,400339_0_7,0
18,288166_0_6,0
18,121609_0_27,0
18,338223_1_6,1
18,148611_1_22,0
18,509219_0_31,0
18,489421_0_3,0
18,186299_0_12,1
18,243966_38_0,1
18,21919_0_4,0
18,232858_1_10,1
18,394684_0_9,1
18,98460_2_14,0
18,446797_0_1,0
18,489440_0_7,1
18,539209_0_21,1
18,216721_1_59,0
18,46945_0_1,0
18,532817_0_2,1
18,324745_0_1,0
18,460035_0_11,1
18,98534_7_7,0
18,283543_0_8,0
18,534332_0_11,1
18,125732_0_23,0
18,98460_2_29,0
18,373165_0_3,1
18,54789_0_8,0
18,94828_0_11,1
18,166456_2_75,1
18,105485_0_26,1
18,398212_0_1,0
18,539929_3_3,1
18,484097_14_29,0
18,148558_0_5,1
18,167129_0_25,1
18,177045_0_2,0
18,12206_0_1,0
18,262885_0_5,0
18,506321_0_18,1
18,31368_3_6,0
18,98364_0_12,0
18,103975_0_2,1
18,348308_0_7,1
18,481667_0_8,0
18,224897_0_25,1
18,74518_0_4,0
18,98926_3_4,0
18,98088_0_14,0
18,432632_0_12,0
18,306792_3_28,0
18,526253_0_43,1
18,98476_0_11,1
18,312901_3_0,0
18,428997_0_1,0
18,506491_0_10,0
18,452102_2_15,0
18,542812_0_2,0
18,484869_1_1,0
18,412258_0_26,1
18,524445_0_8,0
18,81826_2_7,1
18,159435_0_6,0
18,461360_0_74,0
18,119986_0_29,1
18,98197_0_6,0
18,226482_1_38,0
18,265981_0_1,0
18,355888_0_32,0
18,4232_0_7,0
18,532359_0_87,1
18,504355_0_75,1
18,153390_0_20,0
18,534425_0_34,0
18,398942_7_2,1
18,114533_10_6,1
18,458152_0_27,0
18,98464_1_4,0
18,98944_0_21,0
18,81643_0_34,0
18,23554_0_26,0
18,155391_2_7,1
18,272597_0_3,1
18,70228_3_43,0
18,230893_1_0,1
18,47029_0_23,0
18,127562_1_7,0
18,156698_0_8,0
18,191228_20_19,0
18,207966_0_22,1
18,531089_4_0,0
18,387269_0_17,0
18,58787_0_80,1
18,237580_5_12,1
18,478430_0_62,1
18,378621_0_4,1
18,387660_0_6,0
18,493028_3_9,1
18,410018_0_45,1
18,328723_0_15,1
18,178905_25_2,1
18,194478_0_2,1
18,337524_0_67,1
18,313673_0_0,0
18,466652_0_0,0
18,98431_0_9,0
18,98179_0_27,0
18,42101_25_7,1
18,521_0_53,1
18,74320_6_19,0
18,437799_8_4,1
18,485685_0_1,1
18,268459_4_15,1
18,98084_0_1,0
18,203661_0_13,1
18,278778_2_42,1
18,98707_0_1,0
18,159815_0_7,0
18,493395_0_20,0
18,221217_3_9,1
18,221217_3_1,1
18,98155_0_55,1
18,275829_0_3,1
18,98629_0_28,1
18,522995_4_46,0
18,59639_0_33,1
18,472846_0_16,0
18,6385_0_3,1
18,349881_0_57,1
18,230502_0_21,1
18,462252_0_15,0
18,155391_1_6,1
18,146999_0_13,0
18,482437_2_8,1
18,321671_0_2,0
18,202752_31_0,0
18,348308_0_5,1
18,226210_1_1,1
18,108353_0_3,0
18,543931_0_19,0
18,196040_4_4,0
18,433298_0_99,1
18,186865_2_4,1
18,214860_0_5,1
18,56535_1_21,0
18,485866_0_1,0
18,541233_3_11,0
18,253745_0_17,1
18,307077_3_73,0
18,165697_1_1,1
18,100209_2_53,1
18,217550_0_12,1
18,271588_3_36,1
18,459529_0_10,0
18,160438_0_12,1
18,387077_0_5,1
18,264695_0_2,0
18,321168_3_12,1
18,406699_1_25,1
18,38862_0_113,0
18,277872_0_0,0
18,44507_0_6,0
18,140567_3_0,0
18,159435_0_7,0
18,118136_4_6,0
18,299820_1_4,0
18,168220_0_12,1
18,9395_9_22,1
18,2733_4_11,1
18,101816_1_2,0
18,508064_0_22,0
18,345048_0_28,1
18,5850_3_8,1
18,354613_0_2,1
18,150943_2_15,1
18,351742_0_167,0
18,167733_0_10,1
18,464663_3_27,0
18,234301_0_12,1
18,81662_0_63,1
18,393632_1_24,1
18,464954_0_2,0
18,481974_3_4,1
18,33039_0_72,1
18,56138_0_1,0
18,470553_0_5,1
18,352309_0_12,1
18,207286_0_8,0
18,222034_1_5,0
18,132680_1_9,1
18,442053_0_13,0
18,312298_2_39,0
18,396513_0_1,0
18,299248_0_95,0
18,509219_0_22,0
18,93327_0_72,0
18,374850_1_10,0
18,176218_3_17,0
18,288391_2_5,1
18,448746_0_22,1
18,254798_0_6,0
18,127141_0_0,0
18,137277_0_19,1
18,161082_0_2,1
18,98944_0_7,1
18,398536_0_15,1
18,98227_0_51,0
18,98630_0_11,0
18,296964_0_0,0
18,106166_1_9,1
18,499836_0_0,0
18,232558_1_5,0
18,74791_1_29,1
18,408938_0_0,0
18,374462_0_21,1
18,534982_0_10,1
18,112125_0_13,0
18,138597_0_6,1
18,421889_0_19,0
18,394997_0_38,1
18,271177_0_1,0
18,330542_0_24,1
18,366442_0_10,0
18,354613_0_10,1
18,371633_3_3,0
18,386584_0_100,1
18,76472_0_12,0
18,522866_0_46,1
18,386901_0_2,1
18,534206_1_4,1
18,91937_0_31,0
18,456415_0_1,0
18,293097_0_13,0
18,312528_4_16,0
18,300707_0_23,1
18,307048_0_11,0
18,170340_0_0,0
18,67849_0_4,0
18,147104_2_9,1
18,382262_0_1,1
18,159405_1_10,1
18,98892_0_70,0
18,380030_0_31,1
18,481139_1_5,1
18,297021_0_43,1
18,487531_0_2,1
18,546856_3_5,0
18,149260_0_0,0
18,526741_0_10,0
18,209240_0_0,0
18,268819_0_1,0
18,53171_0_32,1
18,195895_0_0,0
18,131020_4_0,0
18,241586_0_12,0
18,234124_0_5,0
18,160144_0_0,0
18,288166_0_2,1
18,207504_0_43,1
18,80150_0_18,0
18,239484_0_16,1
18,99976_0_12,1
18,101697_5_0,0
18,309255_0_2,0
18,216721_0_59,0
18,277543_1_1,0
18,24484_0_15,1
18,384720_0_68,1
18,53997_0_12,1
18,184879_0_8,1
18,209493_0_17,0
18,341977_0_28,1
18,74345_1_11,1
18,466812_0_10,1
18,70517_0_26,1
18,388369_0_4,1
18,546163_0_2,1
18,437563_2_13,1
18,253590_0_44,1
18,122449_1_1,1
18,177879_0_15,1
18,394697_0_9,1
18,98687_0_9,0
18,398340_0_29,0
18,139652_0_6,0
18,269850_12_3,1
18,46106_0_12,0
18,391054_0_30,0
18,92052_0_5,0
18,309378_0_25,0
18,394697_0_2,1
18,98412_0_5,0
18,312298_5_39,0
18,98548_3_1,0
18,299214_0_13,1
18,539322_1_13,1
18,93634_0_1,0
18,96171_10_10,0
18,106447_0_6,1
18,156674_0_2,0
18,442507_3_100,0
18,49865_3_33,0
18,149221_0_5,0
18,382943_0_22,1
18,134587_0_9,1
18,181789_0_35,1
18,296786_4_29,1
18,440126_0_38,0
18,369651_4_0,0
18,388789_7_18,1
18,171508_1_3,1
18,75450_2_8,1
18,219983_0_1,0
18,242371_0_11,1
18,436326_0_17,1
18,116391_0_43,1
18,388789_7_7,1
18,63811_3_1,1
18,285409_0_63,1
18,307381_9_0,0
18,247117_1_104,1
18,265981_1_1,0
18,222005_5_13,1
18,19762_0_3,0
18,521430_0_49,1
18,410925_0_0,1
18,498938_0_8,0
18,54776_0_6,1
18,434561_0_10,1
18,9545_0_32,0
18,238852_0_14,1
18,52658_0_7,0
18,534408_0_12,1
18,484480_1_1,0
18,98179_0_29,0
18,61768_0_0,0
18,479372_1_39,1
18,183649_1_4,0
18,514329_0_38,1
18,60187_0_5,0
18,203756_1_13,1
18,102919_16_19,0
18,7267_0_77,1
18,278756_0_37,0
18,541111_0_10,0
18,499907_0_97,1
18,166455_0_10,0
18,485685_0_8,1
18,267950_0_74,0
18,375332_0_4,1
18,128423_1_5,0
18,117475_0_4,1
18,532035_0_37,1
18,98343_0_17,0
18,540215_0_8,0
18,128865_0_3,1
18,215519_0_13,1
18,2025_0_2,0
18,535927_1_48,1
18,152683_0_3,1
18,203661_0_14,1
18,98006_0_26,0
18,15514_1_5,0
18,165421_0_64,0
18,534206_1_8,1
18,440710_6_3,1
18,68938_0_41,0
18,290019_0_49,0
18,67958_0_20,1
18,547686_0_24,0
18,272083_0_14,0
18,312528_4_17,0
18,411936_0_3,1
18,141016_0_16,0
18,211983_0_9,1
18,468836_0_6,0
18,391671_0_16,0
18,98699_0_17,0
18,477877_0_30,0
18,59231_2_15,0
18,87767_0_0,0
18,357756_2_26,0
18,518024_0_23,0
18,269542_0_9,0
18,309750_1_13,1
18,186609_0_0,0
18,98799_0_5,1
18,282495_0_34,1
18,230040_0_12,1
18,239873_1_15,0
18,232961_0_13,0
18,318891_0_9,1
18,549676_0_14,1
18,22689_0_15,1
18,8091_0_2,0
18,478826_1_12,1
18,276002_3_5,1
18,59998_0_6,1
18,145282_0_114,1
18,133983_0_13,1
18,441745_2_4,0
18,78905_0_3,0
18,98251_0_31,1
18,470536_0_16,0
18,130048_0_55,1
18,491256_0_4,1
18,148373_1_124,0
18,231079_0_56,1
18,234461_1_11,1
18,211810_0_13,0
18,415316_1_13,1
18,38593_0_1,0
18,440514_0_15,1
18,363713_1_7,0
18,391292_0_11,0
18,453817_3_27,0
18,500457_0_22,1
18,378122_0_2,1
18,359376_0_2,1
18,342007_0_1,0
18,227754_0_5,0
18,112845_14_54,0
18,179912_0_12,0
18,319111_2_30,0
18,98586_0_8,0
18,466872_1_7,0
18,178504_2_14,1
18,342487_6_7,0
18,517602_0_29,0
18,91551_1_12,0
18,216428_0_0,0
18,98717_0_187,0
18,70885_0_13,1
18,63608_0_4,0
18,435030_0_15,1
18,431821_0_63,0
18,372458_0_0,0
18,526769_1_0,0
18,362340_3_6,0
18,101030_0_11,0
18,140765_0_10,0
18,5303_0_13,1
18,40114_5_21,1
18,98006_0_22,0
18,98905_1_3,1
18,61737_3_0,0
18,95288_2_0,1
18,250534_0_219,1
18,165803_4_10,0
18,503327_1_16,1
18,421333_0_7,0
18,114870_0_4,0
18,436526_0_3,1
18,531831_0_8,1
18,1382_0_8,1
18,431268_0_4,0
18,232579_0_4,1
18,175149_3_13,1
18,266800_0_10,0
18,511499_0_7,0
18,349360_0_40,1
18,450355_0_2,0
18,157543_1_15,0
18,299256_0_1,0
18,241521_1_3,1
18,324483_0_10,0
18,547244_1_6,0
18,104005_0_1,0
18,403561_0_4,1
18,303107_0_0,0
18,312142_0_3,1
18,309392_3_3,0
18,539728_0_21,1
18,448354_0_8,1
18,15363_2_9,0
18,167936_0_4,0
18,63803_3_4,0
18,265539_17_1,1
18,441278_1_19,1
18,417705_0_23,1
18,42881_0_15,0
18,178905_25_3,1
18,454798_11_12,1
18,381426_0_20,0
18,102455_0_9,1
18,204434_0_24,1
18,420696_0_33,1
18,426022_0_26,1
18,404794_2_11,1
18,150709_1_6,1
18,424974_32_17,0
18,534980_0_32,0
18,234301_0_8,1
18,180976_0_38,0
18,258411_9_2,0
18,78336_0_22,0
18,416422_0_51,1
18,266433_0_11,1
18,257147_1_8,0
18,15275_0_2,1
18,394825_1_3,1
18,98678_0_5,0
18,349298_0_28,1
18,220746_0_9,0
18,98127_0_3,1
18,150842_1_5,0
18,87537_2_25,1
18,46905_0_29,0
18,67422_1_3,1
18,260797_0_3,0
18,485685_0_10,0
18,165097_1_0,0
18,337416_0_20,1
18,38215_5_2,1
18,102455_0_14,1
18,99931_0_9,1
18,527225_0_30,1
18,98623_0_20,0
18,189040_1_0,0
18,98527_0_23,0
18,507248_4_20,1
18,459004_1_5,1
18,347585_0_1,0
18,204476_0_1,0
18,411649_0_8,0
18,98699_0_9,0
18,69259_0_2,0
18,114325_0_115,0
18,261641_0_66,1
18,525362_0_47,1
18,105081_0_2,1
18,411936_0_6,0
18,525901_0_80,1
18,348270_0_0,0
18,204790_0_7,0
18,98460_2_16,0
18,98179_0_21,0
18,234461_0_11,1
18,406150_10_21,1
18,155839_1_15,0
18,98926_3_5,0
18,447114_0_2,1
18,23388_0_13,0
18,483203_0_12,1
18,97488_0_31,0
18,102455_0_5,1
18,339326_0_9,1
19,107200_4_6,0
19,260332_0_49,1
19,129251_0_5,1
19,98006_1_43,0
19,366075_45_27,0
19,45263_0_29,0
19,395088_0_1,0
19,68357_0_25,1
19,98351_2_54,0
19,230390_1_50,0
19,381179_1_29,0
19,178997_2_4,1
19,338096_0_105,1
19,216061_0_11,1
19,419586_1_20,0
19,483662_0_5,1
19,438607_2_3,1
19,154017_0_4,1
19,98396_0_29,0
19,492215_0_9,0
19,241606_0_41,1
19,117166_0_1,0
19,98764_1_7,0
19,485113_0_82,1
19,323756_0_17,0
19,213582_0_9,1
19,108867_2_0,0
19,328248_6_1,0
19,15980_0_12,1
19,246249_0_22,1
19,275982_0_8,0
19,98393_2_12,0
19,33321_2_2,1
19,503728_0_4,0
19,264260_1_23,1
19,81380_0_0,0
19,393098_3_10,1
19,501487_0_5,1
19,146444_0_24,0
19,541895_0_173,0
19,119472_0_17,1
19,124959_1_7,1
19,139058_0_10,0
19,73682_0_20,1
19,322940_0_24,0
19,415007_0_30,1
19,62870_0_30,0
19,180104_0_9,0
19,248382_0_48,0
19,338272_0_0,0
19,26572_0_1,1
19,348694_0_3,1
19,354997_9_21,1
19,401851_0_0,0
19,481139_14_16,1
19,84867_0_0,0
19,323546_0_82,1
19,162568_0_13,1
19,259421_0_19,1
19,465248_0_14,1
19,188708_0_24,0
19,98351_2_70,0
19,99306_27_5,0
19,366339_0_7,1
19,160479_0_13,1
19,496191_0_117,1
19,525339_0_0,1
19,319967_0_26,0
19,235859_0_0,0
19,53321_0_12,0
19,237640_0_20,1
19,46214_0_42,0
19,386584_0_99,1
19,14782_0_31,1
19,90428_0_2,1
19,393078_0_11,1
19,113491_0_25,0
19,53201_0_29,1
19,73157_0_5,1
19,354400_0_36,0
19,161754_11_42,0
19,332277_0_3,0
19,371957_1_38,0
19,98483_0_14,0
19,199803_0_0,0
19,43773_0_39,1
19,139057_5_0,0
19,98081_0_15,0
19,98351_4_70,0
19,191614_0_7,0
19,300993_2_12,1
19,457688_1_2,1
19,247083_0_0,1
19,507582_0_20,0
19,41236_3_11,1
19,54732_0_11,0
19,446606_0_6,1
19,266019_0_1,0
19,523758_1_5,1
19,544787_0_1,0
19,245669_0_1,0
19,304663_2_14,1
19,277190_0_9,1
19,78848_1_7,1
19,270563_0_5,1
19,249722_1_67,1
19,28436_0_8,1
19,183444_3_22,0
19,204887_0_132,1
19,278912_1_1,0
19,450743_0_1,0
19,514412_0_0,0
19,8231_0_12,1
19,105968_2_2,1
19,541735_1_1,0
19,465051_0_1,0
19,246180_0_7,1
19,197961_0_2,0
19,488391_0_4,0
19,152725_0_1,0
19,329732_1_36,1
19,98770_0_14,1
19,290517_1_26,0
19,159944_0_35,1
19,206991_0_30,1
19,517084_0_9,1
19,304659_0_25,1
19,148192_4_18,0
19,93897_0_25,1
19,111471_0_9,1
19,188426_0_7,1
19,107558_5_3,0
19,159654_0_7,0
19,462123_0_5,0
19,98011_0_4,1
19,38397_2_9,0
19,254061_0_2,0
19,283573_0_3,0
19,79552_1_23,0
19,130634_0_9,0
19,98351_4_54,1
19,526768_0_10,0
19,98576_0_1,0
19,98132_0_20,0
19,99950_3_52,1
19,213537_12_8,1
19,370876_0_7,1
19,148611_1_22,0
19,147299_0_29,1
19,106435_8_13,1
19,99777_3_4,0
19,517224_0_21,1
19,21919_0_4,0
19,378852_0_0,0
19,279947_0_4,1
19,116391_0_44,0
19,27490_0_41,0
19,246254_0_44,1
19,362524_1_7,0
19,98351_5_70,0
19,136256_0_5,0
19,418122_1_22,1
19,378852_0_1,0
19,261972_1_5,1
19,98652_0_38,0
19,208603_0_23,1
19,150594_0_16,0
19,30197_0_0,0
19,366130_6_6,0
19,73157_0_2,1
19,166776_0_19,0
19,185955_2_32,1
19,137132_0_12,1
19,8049_0_76,1
19,348939_0_32,0
19,379267_0_4,1
19,188076_1_1,0
19,12206_0_1,0
19,260332_0_57,1
19,203718_0_25,0
19,81064_0_27,1
19,549841_51_49,0
19,540008_0_68,1
19,241707_1_28,1
19,381225_1_25,1
19,298991_10_17,0
19,540008_0_67,1
19,98295_9_13,0
19,66616_3_86,0
19,245106_1_24,1
19,287896_3_21,1
19,288754_1_1,0
19,98038_0_0,0
19,506491_0_10,0
19,542812_0_2,0
19,75787_4_0,1
19,98316_0_2,0
19,458806_0_6,1
19,539622_1_4,1
19,349021_0_5,1
19,159435_0_6,0
19,428565_0_1,0
19,398251_11_0,0
19,370135_0_18,1
19,172593_0_0,0
19,77870_0_24,1
19,130447_0_11,1
19,91241_0_12,0
19,227530_6_22,1
19,288163_0_18,1
19,322168_0_26,1
19,46239_0_126,0
19,98571_1_7,1
19,134509_1_1,0
19,450813_1_27,1
19,516895_0_23,1
19,488158_0_32,0
19,133999_21_23,0
19,39466_0_0,0
19,305412_1_1,0
19,98974_0_88,0
19,318385_0_3,1
19,57525_0_1,0
19,68243_5_7,1
19,243491_2_6,1
19,75732_1_4,0
19,435090_0_2,1
19,98721_0_15,0
19,16122_0_12,0
19,407951_1_2,0
19,274394_0_2,0
19,400942_0_20,0
19,98737_0_19,0
19,390862_0_7,1
19,467457_1_1,0
19,291660_0_17,1
19,453533_1_1,1
19,497102_0_62,0
19,118424_1_7,1
19,347997_1_28,0
19,98768_0_5,0
19,394301_0_15,0
19,414768_3_9,1
19,98412_0_4,1
19,174750_0_40,1
19,465913_0_1,0
19,321671_0_2,0
19,443547_0_4,0
19,453524_0_26,1
19,456588_1_17,0
19,527934_0_58,0
19,108353_0_3,0
19,509538_0_31,0
19,254798_0_2,1
19,505682_0_47,0
19,139276_0_14,0
19,21771_1_2,0
19,98351_3_70,0
19,303105_0_2,0
19,187472_0_4,1
19,418927_0_24,0
19,243904_0_9,1
19,6561_0_6,1
19,46006_0_19,1
19,165832_0_1,0
19,93196_0_43,1
19,119979_0_23,1
19,335416_0_2,1
19,33904_3_92,1
19,148639_1_107,0
19,409001_0_0,0
19,439481_1_9,1
19,294470_0_15,0
19,427706_0_2,1
19,174816_0_6,1
19,159435_0_7,0
19,118136_4_6,0
19,299820_1_4,0
19,98351_0_70,0
19,247025_1_10,1
19,508064_0_22,0
19,161408_4_10,1
19,226105_1_3,1
19,55021_0_5,0
19,483656_0_64,0
19,451302_0_12,1
19,118914_3_29,1
19,369530_4_0,0
19,130304_1_22,0
19,499409_0_4,1
